time,total_packets
1645402715.504931,6383640
1645402715.7061834,6383641
1645402715.90736,6383642
1645402716.108519,6383642
1645402716.309691,6383642
1645402716.5108595,6383642
1645402716.7119188,6383642
1645402716.913109,6383643
1645402717.1142783,6383657
1645402717.315608,6383657
1645402717.516792,6383657
1645402717.7179632,6383658
1645402717.9190285,6383659
1645402718.1201992,6383661
1645402718.3215227,6383662
1645402718.522696,6383662
1645402718.7238653,6383664
1645402718.9249299,6383664
1645402719.1261077,6383664
1645402719.3272097,6383664
1645402719.5284445,6383665
1645402719.7296295,6383667
1645402719.9308228,6383667
1645402720.1319847,6383667
1645402720.33318,6383667
1645402720.5343695,6383667
1645402720.7355697,6383670
1645402720.9367466,6383672
1645402721.137857,6383672
1645402721.339045,6383672
1645402721.5402732,6383673
1645402721.7415018,6383674
1645402721.9426656,6383676
1645402722.143847,6383676
1645402722.34503,6383676
1645402722.5462787,6383676
1645402722.7474973,6383677
1645402722.9486752,6383677
1645402723.1498473,6383677
1645402723.3510327,6383677
1645402723.552227,6383678
1645402723.7534559,6383679
1645402723.9546382,6383679
1645402724.1558287,6383679
1645402724.3570106,6383679
1645402724.5582557,6383681
1645402724.7595043,6383682
1645402724.9606943,6383684
1645402725.1618748,6383684
1645402725.3630507,6383684
1645402725.5642378,6383684
1645402725.7654648,6383689
1645402725.9666057,6383690
1645402726.1678221,6383691
1645402726.368895,6383692
1645402726.570083,6383693
1645402726.7712555,6383694
1645402726.9724326,6383694
1645402727.173593,6383694
1645402727.3748245,6383694
1645402727.575996,6383697
1645402727.7771769,6383698
1645402727.9783735,6383698
1645402728.1795595,6383700
1645402728.3807874,6383700
1645402728.5819592,6383700
1645402728.783179,6383703
1645402728.984281,6383703
1645402729.185515,6383703
1645402729.386691,6383703
1645402729.5878944,6383706
1645402729.7894619,6383707
1645402729.9906464,6383707
1645402730.1918073,6383707
1645402730.3929908,6383707
1645402730.5941622,6383707
1645402730.7953327,6383709
1645402730.9965239,6383709
1645402731.197709,6383709
1645402731.398881,6383709
1645402731.6000636,6383710
1645402731.8012977,6383711
1645402732.0025206,6383711
1645402732.2037385,6383711
1645402732.4048584,6383711
1645402732.606039,6383711
1645402732.8071592,6383712
1645402733.0083418,6383712
1645402733.2095435,6383712
1645402733.4107144,6383712
1645402733.6118355,6383713
1645402733.8130052,6383714
1645402734.014187,6383716
1645402734.2154055,6383716
1645402734.4165835,6383716
1645402734.617798,6383717
1645402734.8189719,6383718
1645402735.020357,6383718
1645402735.2215948,6383718
1645402735.4227738,6383718
1645402735.6239479,6383718
1645402735.8251646,6383720
1645402736.0264,6383720
1645402736.2275765,6383720
1645402736.428743,6383720
1645402736.6299164,6383720
1645402736.8311658,6383721
1645402737.0323431,6383721
1645402737.233614,6383721
1645402737.4347866,6383721
1645402737.635953,6383721
1645402737.8371797,6383722
1645402738.0384107,6383722
1645402738.239579,6383723
1645402738.4407923,6383723
1645402738.6419635,6383723
1645402738.843169,6383724
1645402739.0443983,6383724
1645402739.2455838,6383724
1645402739.4467733,6383724
1645402739.647951,6383725
1645402739.84918,6383726
1645402740.050413,6383728
1645402740.2517715,6383728
1645402740.452983,6383728
1645402740.654226,6383728
1645402740.8554714,6383730
1645402741.0566504,6383730
1645402741.2578204,6383730
1645402741.4589849,6383730
1645402741.660235,6383731
1645402741.861477,6383732
1645402742.0626512,6383732
1645402742.26382,6383732
1645402742.464979,6383732
1645402742.6662304,6383732
1645402742.867461,6383733
1645402743.068653,6383734
1645402743.269862,6383734
1645402743.4710295,6383734
1645402743.672262,6383734
1645402743.8734856,6383735
1645402744.0747926,6383735
1645402744.2758992,6383735
1645402744.4770994,6383736
1645402744.6782825,6383736
1645402744.8794744,6383737
1645402745.0806515,6383737
1645402745.2818303,6383737
1645402745.4830043,6383737
1645402745.6842687,6383738
1645402745.885523,6383739
1645402746.0866985,6383739
1645402746.287866,6383739
1645402746.489032,6383740
1645402746.690176,6383740
1645402746.8914154,6383741
1645402747.0925887,6383742
1645402747.293749,6383742
1645402747.4948668,6383743
1645402747.695939,6383743
1645402747.8971064,6383744
1645402748.0983205,6383745
1645402748.299562,6383746
1645402748.50075,6383746
1645402748.7018719,6383748
1645402748.9030387,6383749
1645402749.1042795,6383750
1645402749.3055058,6383750
1645402749.5066748,6383753
1645402749.7078826,6383753
1645402749.909052,6383754
1645402750.1103485,6383754
1645402750.311543,6383754
1645402750.5127153,6383754
1645402750.7138846,6383755
1645402750.9152894,6383756
1645402751.1165223,6383756
1645402751.3177104,6383756
1645402751.5188382,6383758
1645402751.7200174,6383758
1645402751.9212496,6383759
1645402752.1224225,6383759
1645402752.3237002,6383759
1645402752.5248742,6383759
1645402752.7260473,6383759
1645402752.9272873,6383761
1645402753.1285164,6383761
1645402753.3297515,6383761
1645402753.530927,6383761
1645402753.7320986,6383762
1645402753.9333408,6383762
1645402754.1346097,6383762
1645402754.3360276,6383762
1645402754.5372946,6383763
1645402754.7385607,6383764
1645402754.9397454,6383764
1645402755.1409278,6383764
1645402755.3421426,6383764
1645402755.5433612,6383764
1645402755.7445848,6383766
1645402755.9457638,6383766
1645402756.1469436,6383766
1645402756.3481748,6383766
1645402756.5494044,6383766
1645402756.750587,6383768
1645402756.9517705,6383769
1645402757.1529388,6383769
1645402757.3541648,6383769
1645402757.555399,6383769
1645402757.7565868,6383770
1645402757.9577713,6383771
1645402758.1594994,6383772
1645402758.3606744,6383772
1645402758.5618534,6383772
1645402758.7630255,6383774
1645402758.9642594,6383774
1645402759.165486,6383774
1645402759.3667116,6383774
1645402759.567887,6383776
1645402759.7694516,6383777
1645402759.9706295,6383777
1645402760.1718152,6383777
1645402760.372981,6383777
1645402760.5741637,6383777
1645402760.7753885,6383779
1645402760.9765856,6383780
1645402761.1777656,6383781
1645402761.378857,6383781
1645402761.5800302,6383781
1645402761.7812536,6383782
1645402761.9824784,6383782
1645402762.1836655,6383782
1645402762.3847785,6383782
1645402762.5859392,6383782
1645402762.7871685,6383783
1645402762.9883955,6383783
1645402763.1895654,6383783
1645402763.3907518,6383783
1645402763.591927,6383783
1645402763.793164,6383784
1645402763.994391,6383784
1645402764.195576,6383784
1645402764.396751,6383784
1645402764.597967,6383785
1645402764.7991657,6383786
1645402765.000532,6383786
1645402765.2019064,6383786
1645402765.4030876,6383786
1645402765.6042595,6383786
1645402765.805485,6383788
1645402766.006735,6383788
1645402766.2079115,6383788
1645402766.4090853,6383788
1645402766.6103137,6383788
1645402766.8114948,6383789
1645402767.0126777,6383789
1645402767.2138598,6383790
1645402767.4150374,6383790
1645402767.6162193,6383790
1645402767.8174334,6383791
1645402768.0186079,6383791
1645402768.219766,6383792
1645402768.4208791,6383792
1645402768.6220508,6383792
1645402768.8232803,6383793
1645402769.0245817,6383793
1645402769.2257533,6383793
1645402769.4268541,6383793
1645402769.6280236,6383794
1645402769.829206,6383795
1645402770.030428,6383796
1645402770.2316372,6383797
1645402770.4328284,6383797
1645402770.6340256,6383797
1645402770.8352034,6383799
1645402771.0364547,6383799
1645402771.2376547,6383799
1645402771.438844,6383799
1645402771.6400325,6383799
1645402771.841275,6383800
1645402772.0424743,6383801
1645402772.2436712,6383801
1645402772.444833,6383801
1645402772.6459272,6383801
1645402772.847153,6383802
1645402773.0483997,6383802
1645402773.249606,6383802
1645402773.4508057,6383802
1645402773.6518955,6383802
1645402773.8529918,6383803
1645402774.054214,6383804
1645402774.2554336,6383805
1645402774.4566274,6383805
1645402774.657831,6383806
1645402774.8589258,6383807
1645402775.060156,6383808
1645402775.2613544,6383808
1645402775.4625776,6383808
1645402775.663777,6383808
1645402775.8649726,6383810
1645402776.066205,6383810
1645402776.267435,6383810
1645402776.4686282,6383810
1645402776.6698244,6383810
1645402776.87101,6383811
1645402777.0722494,6383811
1645402777.2734463,6383811
1645402777.4746397,6383811
1645402777.675837,6383811
1645402777.8770235,6383812
1645402778.0782568,6383812
1645402778.279453,6383815
1645402778.4806468,6383815
1645402778.6818583,6383816
1645402778.8830523,6383817
1645402779.084289,6383817
1645402779.285551,6383817
1645402779.486744,6383818
1645402779.687837,6383818
1645402779.8890257,6383819
1645402780.0902596,6383819
1645402780.2914503,6383819
1645402780.492639,6383819
1645402780.6938274,6383819
1645402780.8950307,6383821
1645402781.0962691,6383821
1645402781.297465,6383821
1645402781.4986577,6383821
1645402781.6998503,6383821
1645402781.9010367,6383822
1645402782.1022854,6383822
1645402782.3035576,6383822
1645402782.5047483,6383822
1645402782.7059383,6383822
1645402782.9071589,6383823
1645402783.1084018,6383823
1645402783.3096237,6383823
1645402783.510819,6383823
1645402783.712006,6383823
1645402783.9132006,6383824
1645402784.11444,6383824
1645402784.3156354,6383825
1645402784.516829,6383828
1645402784.7179215,6383828
1645402784.9191616,6383829
1645402785.1203997,6383829
1645402785.3216267,6383829
1645402785.5228162,6383831
1645402785.7239754,6383833
1645402785.9253466,6383834
1645402786.1265607,6383834
1645402786.3277566,6383834
1645402786.5289419,6383834
1645402786.7301683,6383835
1645402786.9314058,6383835
1645402787.132637,6383835
1645402787.333832,6383835
1645402787.5350268,6383837
1645402787.7362542,6383838
1645402787.9374824,6383838
1645402788.13866,6383838
1645402788.3398595,6383839
1645402788.5410514,6383841
1645402788.7422616,6383844
1645402788.9434652,6383845
1645402789.1446629,6383845
1645402789.345852,6383846
1645402789.5470426,6383848
1645402789.7482736,6383851
1645402789.9501545,6383852
1645402790.1513512,6383853
1645402790.3525968,6383854
1645402790.5537944,6383854
1645402790.754734,6383856
1645402790.9559324,6383856
1645402791.1571584,6383857
1645402791.3583364,6383857
1645402791.5595825,6383858
1645402791.7607741,6383859
1645402791.9619555,6383859
1645402792.163148,6383859
1645402792.3643901,6383859
1645402792.565576,6383859
1645402792.766766,6383860
1645402792.967954,6383860
1645402793.1691475,6383861
1645402793.3703938,6383861
1645402793.5716035,6383861
1645402793.772801,6383862
1645402793.9739883,6383862
1645402794.1752267,6383862
1645402794.3764265,6383862
1645402794.5776236,6383863
1645402794.7788234,6383864
1645402794.9802651,6383864
1645402795.181545,6383864
1645402795.382755,6383864
1645402795.5839505,6383864
1645402795.785153,6383866
1645402795.9864056,6383866
1645402796.1875997,6383866
1645402796.3888001,6383866
1645402796.589992,6383866
1645402796.791214,6383867
1645402796.9924636,6383867
1645402797.1936557,6383868
1645402797.3948112,6383868
1645402797.5957782,6383870
1645402797.7969134,6383871
1645402797.9981413,6383871
1645402798.1993473,6383871
1645402798.4005513,6383872
1645402798.601746,6383872
1645402798.802832,6383873
1645402799.0039217,6383873
1645402799.2051525,6383873
1645402799.4063854,6383873
1645402799.6075804,6383874
1645402799.8087637,6383875
1645402800.009839,6383875
1645402800.2112193,6383877
1645402800.412452,6383877
1645402800.613666,6383877
1645402800.8148708,6383879
1645402801.0160666,6383879
1645402801.2173066,6383879
1645402801.4185295,6383880
1645402801.6197228,6383880
1645402801.8208225,6383881
1645402802.022012,6383881
1645402802.2232232,6383881
1645402802.4244208,6383881
1645402802.6256187,6383881
1645402802.8268094,6383882
1645402803.0280025,6383882
1645402803.2292397,6383882
1645402803.4304624,6383882
1645402803.6316648,6383882
1645402803.8328855,6383883
1645402804.0340867,6383884
1645402804.2352822,6383884
1645402804.4365234,6383884
1645402804.6377096,6383885
1645402804.8388991,6383886
1645402805.040099,6383886
1645402805.2412937,6383886
1645402805.4425228,6383886
1645402805.6437182,6383886
1645402805.8449085,6383888
1645402806.0461028,6383888
1645402806.2473,6383888
1645402806.4485328,6383888
1645402806.6497207,6383888
1645402806.8509135,6383889
1645402807.052102,6383889
1645402807.2532763,6383889
1645402807.4545949,6383890
1645402807.6557808,6383890
1645402807.8569689,6383891
1645402808.0582078,6383891
1645402808.2594144,6383892
1645402808.4606528,6383893
1645402808.6618497,6383895
1645402808.8630564,6383896
1645402809.0642548,6383896
1645402809.2654557,6383896
1645402809.4666533,6383896
1645402809.6678457,6383897
1645402809.869034,6383898
1645402810.0702722,6383898
1645402810.2716112,6383898
1645402810.4728281,6383898
1645402810.674023,6383898
1645402810.8753467,6383900
1645402811.076572,6383900
1645402811.2777703,6383900
1645402811.4789603,6383900
1645402811.68017,6383900
1645402811.881419,6383901
1645402812.0826073,6383901
1645402812.2838023,6383901
1645402812.485,6383901
1645402812.6862435,6383901
1645402812.887492,6383902
1645402813.0886872,6383902
1645402813.289883,6383902
1645402813.4910767,6383902
1645402813.6922736,6383903
1645402813.8935132,6383904
1645402814.0946984,6383904
1645402814.295897,6383904
1645402814.4970982,6383905
1645402814.698349,6383905
1645402814.8995857,6383906
1645402815.1007822,6383906
1645402815.3018715,6383906
1645402815.503061,6383906
1645402815.704303,6383906
1645402815.9056973,6383908
1645402816.106927,6383908
1645402816.308156,6383908
1645402816.509401,6383908
1645402816.7105994,6383908
1645402816.911798,6383909
1645402817.1129901,6383909
1645402817.3142433,6383909
1645402817.5154846,6383909
1645402817.7166715,6383909
1645402817.9178455,6383910
1645402818.119044,6383912
1645402818.320574,6383924
1645402818.5222454,6383924
1645402818.7235146,6383925
1645402818.9247127,6383926
1645402819.1259096,6383926
1645402819.3271337,6383926
1645402819.5283687,6383928
1645402819.7295864,6383930
1645402819.9311593,6383930
1645402820.132433,6383930
1645402820.3336215,6383930
1645402820.534812,6383930
1645402820.7359986,6383931
1645402820.9372325,6383932
1645402821.1384847,6383932
1645402821.339748,6383932
